image_path,mask_path,n_mask_pixel,uid,pixel_percentage
/data/jimmy15923/cg_kidney_seg/train/S2016-507_7_8/image/S2016-507_7_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-507_7_8/mask/S2016-507_7_8_mask.jpg,6262,S2016-507_7_8,0.6262
/data/jimmy15923/cg_kidney_seg/train/S2016-27429_2_3/image/S2016-27429_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27429_2_3/mask/S2016-27429_2_3_mask.jpg,24705,S2016-27429_2_3,2.4705
/data/jimmy15923/cg_kidney_seg/train/S2016-17604_2_3/image/S2016-17604_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-17604_2_3/mask/S2016-17604_2_3_mask.jpg,26362,S2016-17604_2_3,2.6362
/data/jimmy15923/cg_kidney_seg/train/S2016-2803_1_4/image/S2016-2803_1_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-2803_1_4/mask/S2016-2803_1_4_mask.jpg,41177,S2016-2803_1_4,4.1177
/data/jimmy15923/cg_kidney_seg/train/S2016-28430_3_5/image/S2016-28430_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-28430_3_5/mask/S2016-28430_3_5_mask.jpg,28485,S2016-28430_3_5,2.8485
/data/jimmy15923/cg_kidney_seg/train/S2016-20500_1_7/image/S2016-20500_1_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20500_1_7/mask/S2016-20500_1_7_mask.jpg,19137,S2016-20500_1_7,1.9137
/data/jimmy15923/cg_kidney_seg/train/S2016-16235_3_2/image/S2016-16235_3_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16235_3_2/mask/S2016-16235_3_2_mask.jpg,49870,S2016-16235_3_2,4.987
/data/jimmy15923/cg_kidney_seg/train/S2016-35511_3_1/image/S2016-35511_3_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-35511_3_1/mask/S2016-35511_3_1_mask.jpg,27791,S2016-35511_3_1,2.7791
/data/jimmy15923/cg_kidney_seg/train/S2016-17604_2_5/image/S2016-17604_2_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-17604_2_5/mask/S2016-17604_2_5_mask.jpg,39738,S2016-17604_2_5,3.9738
/data/jimmy15923/cg_kidney_seg/train/S2016-19625_3_9/image/S2016-19625_3_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-19625_3_9/mask/S2016-19625_3_9_mask.jpg,9935,S2016-19625_3_9,0.9935
/data/jimmy15923/cg_kidney_seg/train/S2016-4874_4_8/image/S2016-4874_4_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4874_4_8/mask/S2016-4874_4_8_mask.jpg,32998,S2016-4874_4_8,3.2998
/data/jimmy15923/cg_kidney_seg/train/S2016-30816_5_5/image/S2016-30816_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30816_5_5/mask/S2016-30816_5_5_mask.jpg,2841,S2016-30816_5_5,0.2841
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_2_6/image/S2016-25390_2_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_2_6/mask/S2016-25390_2_6_mask.jpg,23110,S2016-25390_2_6,2.311
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_4_5/image/S2016-25390_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_4_5/mask/S2016-25390_4_5_mask.jpg,57929,S2016-25390_4_5,5.7929
/data/jimmy15923/cg_kidney_seg/train/S2016-31448_5_5/image/S2016-31448_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-31448_5_5/mask/S2016-31448_5_5_mask.jpg,14347,S2016-31448_5_5,1.4347
/data/jimmy15923/cg_kidney_seg/train/S2016-20501_3_3/image/S2016-20501_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20501_3_3/mask/S2016-20501_3_3_mask.jpg,82795,S2016-20501_3_3,8.2795
/data/jimmy15923/cg_kidney_seg/train/S2016-39097_4_4/image/S2016-39097_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-39097_4_4/mask/S2016-39097_4_4_mask.jpg,11108,S2016-39097_4_4,1.1108
/data/jimmy15923/cg_kidney_seg/train/S2016-23877_6_6/image/S2016-23877_6_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-23877_6_6/mask/S2016-23877_6_6_mask.jpg,22440,S2016-23877_6_6,2.244
/data/jimmy15923/cg_kidney_seg/train/S2016-15369_4_7/image/S2016-15369_4_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15369_4_7/mask/S2016-15369_4_7_mask.jpg,20332,S2016-15369_4_7,2.0332
/data/jimmy15923/cg_kidney_seg/train/S2016-19632_3_2/image/S2016-19632_3_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-19632_3_2/mask/S2016-19632_3_2_mask.jpg,8975,S2016-19632_3_2,0.8975
/data/jimmy15923/cg_kidney_seg/train/S2016-11412_3_3/image/S2016-11412_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-11412_3_3/mask/S2016-11412_3_3_mask.jpg,18087,S2016-11412_3_3,1.8087
/data/jimmy15923/cg_kidney_seg/train/S2016-30313_2_6/image/S2016-30313_2_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30313_2_6/mask/S2016-30313_2_6_mask.jpg,25363,S2016-30313_2_6,2.5363
/data/jimmy15923/cg_kidney_seg/train/S2016-22267_7_4/image/S2016-22267_7_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22267_7_4/mask/S2016-22267_7_4_mask.jpg,73459,S2016-22267_7_4,7.3459
/data/jimmy15923/cg_kidney_seg/train/S2016-20501_5_1/image/S2016-20501_5_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20501_5_1/mask/S2016-20501_5_1_mask.jpg,19872,S2016-20501_5_1,1.9872
/data/jimmy15923/cg_kidney_seg/train/S2016-18471_3_3/image/S2016-18471_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18471_3_3/mask/S2016-18471_3_3_mask.jpg,23155,S2016-18471_3_3,2.3155
/data/jimmy15923/cg_kidney_seg/train/S2016-24259_6_5/image/S2016-24259_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-24259_6_5/mask/S2016-24259_6_5_mask.jpg,42645,S2016-24259_6_5,4.2645
/data/jimmy15923/cg_kidney_seg/train/S2016-20499_8_8/image/S2016-20499_8_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20499_8_8/mask/S2016-20499_8_8_mask.jpg,48455,S2016-20499_8_8,4.8455
/data/jimmy15923/cg_kidney_seg/train/S2016-15369_5_7/image/S2016-15369_5_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15369_5_7/mask/S2016-15369_5_7_mask.jpg,28143,S2016-15369_5_7,2.8143
/data/jimmy15923/cg_kidney_seg/train/S2016-35909_4_6/image/S2016-35909_4_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-35909_4_6/mask/S2016-35909_4_6_mask.jpg,2195,S2016-35909_4_6,0.2195
/data/jimmy15923/cg_kidney_seg/train/S2016-6606_7_7/image/S2016-6606_7_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-6606_7_7/mask/S2016-6606_7_7_mask.jpg,45419,S2016-6606_7_7,4.5419
/data/jimmy15923/cg_kidney_seg/train/S2016-3650_6_5/image/S2016-3650_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-3650_6_5/mask/S2016-3650_6_5_mask.jpg,27289,S2016-3650_6_5,2.7289
/data/jimmy15923/cg_kidney_seg/train/S2016-16237_4_5/image/S2016-16237_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16237_4_5/mask/S2016-16237_4_5_mask.jpg,27499,S2016-16237_4_5,2.7499
/data/jimmy15923/cg_kidney_seg/train/S2016-26432_10_9/image/S2016-26432_10_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26432_10_9/mask/S2016-26432_10_9_mask.jpg,11919,S2016-26432_10_9,1.1919
/data/jimmy15923/cg_kidney_seg/train/S2016-36363_11_6/image/S2016-36363_11_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-36363_11_6/mask/S2016-36363_11_6_mask.jpg,26118,S2016-36363_11_6,2.6118
/data/jimmy15923/cg_kidney_seg/train/S2016-725_2_1/image/S2016-725_2_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-725_2_1/mask/S2016-725_2_1_mask.jpg,75546,S2016-725_2_1,7.5546
/data/jimmy15923/cg_kidney_seg/train/S2016-18471_4_6/image/S2016-18471_4_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18471_4_6/mask/S2016-18471_4_6_mask.jpg,19566,S2016-18471_4_6,1.9566
/data/jimmy15923/cg_kidney_seg/train/S2016-725_4_4/image/S2016-725_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-725_4_4/mask/S2016-725_4_4_mask.jpg,51463,S2016-725_4_4,5.1463
/data/jimmy15923/cg_kidney_seg/train/S2016-15369_3_8/image/S2016-15369_3_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15369_3_8/mask/S2016-15369_3_8_mask.jpg,86288,S2016-15369_3_8,8.6288
/data/jimmy15923/cg_kidney_seg/train/S2016-26612_5_2/image/S2016-26612_5_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26612_5_2/mask/S2016-26612_5_2_mask.jpg,1544,S2016-26612_5_2,0.1544
/data/jimmy15923/cg_kidney_seg/train/S2016-3650_4_5/image/S2016-3650_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-3650_4_5/mask/S2016-3650_4_5_mask.jpg,13005,S2016-3650_4_5,1.3005
/data/jimmy15923/cg_kidney_seg/train/S2016-26926_5_8/image/S2016-26926_5_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26926_5_8/mask/S2016-26926_5_8_mask.jpg,22847,S2016-26926_5_8,2.2847
/data/jimmy15923/cg_kidney_seg/train/S2016-18471_4_8/image/S2016-18471_4_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18471_4_8/mask/S2016-18471_4_8_mask.jpg,7434,S2016-18471_4_8,0.7434
/data/jimmy15923/cg_kidney_seg/train/S2016-4874_2_6/image/S2016-4874_2_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4874_2_6/mask/S2016-4874_2_6_mask.jpg,52075,S2016-4874_2_6,5.2075
/data/jimmy15923/cg_kidney_seg/train/S2016-15757_6_6/image/S2016-15757_6_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15757_6_6/mask/S2016-15757_6_6_mask.jpg,39758,S2016-15757_6_6,3.9758
/data/jimmy15923/cg_kidney_seg/train/S2016-22596_1_2/image/S2016-22596_1_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22596_1_2/mask/S2016-22596_1_2_mask.jpg,2516,S2016-22596_1_2,0.2516
/data/jimmy15923/cg_kidney_seg/train/S2016-33151_3_8/image/S2016-33151_3_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33151_3_8/mask/S2016-33151_3_8_mask.jpg,2541,S2016-33151_3_8,0.2541
/data/jimmy15923/cg_kidney_seg/train/S2016-34761_2_3/image/S2016-34761_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-34761_2_3/mask/S2016-34761_2_3_mask.jpg,47567,S2016-34761_2_3,4.7567
/data/jimmy15923/cg_kidney_seg/train/S2016-38747_3_5/image/S2016-38747_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38747_3_5/mask/S2016-38747_3_5_mask.jpg,25164,S2016-38747_3_5,2.5164
/data/jimmy15923/cg_kidney_seg/train/S2016-20501_8_7/image/S2016-20501_8_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20501_8_7/mask/S2016-20501_8_7_mask.jpg,102315,S2016-20501_8_7,10.2315
/data/jimmy15923/cg_kidney_seg/train/S2016-20500_7_6/image/S2016-20500_7_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20500_7_6/mask/S2016-20500_7_6_mask.jpg,11775,S2016-20500_7_6,1.1775
/data/jimmy15923/cg_kidney_seg/train/S2016-6007_4_6/image/S2016-6007_4_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-6007_4_6/mask/S2016-6007_4_6_mask.jpg,37247,S2016-6007_4_6,3.7247
/data/jimmy15923/cg_kidney_seg/train/S2016-38398_3_6/image/S2016-38398_3_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38398_3_6/mask/S2016-38398_3_6_mask.jpg,24691,S2016-38398_3_6,2.4691
/data/jimmy15923/cg_kidney_seg/train/S2016-4874_6_10/image/S2016-4874_6_10_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4874_6_10/mask/S2016-4874_6_10_mask.jpg,19881,S2016-4874_6_10,1.9881
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_5_6/image/S2016-25390_5_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_5_6/mask/S2016-25390_5_6_mask.jpg,11036,S2016-25390_5_6,1.1036
/data/jimmy15923/cg_kidney_seg/train/S2016-38399_7_7/image/S2016-38399_7_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38399_7_7/mask/S2016-38399_7_7_mask.jpg,22807,S2016-38399_7_7,2.2807
/data/jimmy15923/cg_kidney_seg/train/S2016-18472_7_5/image/S2016-18472_7_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18472_7_5/mask/S2016-18472_7_5_mask.jpg,45145,S2016-18472_7_5,4.5145
/data/jimmy15923/cg_kidney_seg/train/S2016-16235_3_1/image/S2016-16235_3_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16235_3_1/mask/S2016-16235_3_1_mask.jpg,686,S2016-16235_3_1,0.0686
/data/jimmy15923/cg_kidney_seg/train/S2016-978_2_3/image/S2016-978_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-978_2_3/mask/S2016-978_2_3_mask.jpg,512,S2016-978_2_3,0.0512
/data/jimmy15923/cg_kidney_seg/train/S2016-38950_9_5/image/S2016-38950_9_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38950_9_5/mask/S2016-38950_9_5_mask.jpg,21489,S2016-38950_9_5,2.1489
/data/jimmy15923/cg_kidney_seg/train/S2016-4354X_4_2/image/S2016-4354X_4_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4354X_4_2/mask/S2016-4354X_4_2_mask.jpg,36345,S2016-4354X_4_2,3.6345
/data/jimmy15923/cg_kidney_seg/train/S2016-34761_4_2/image/S2016-34761_4_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-34761_4_2/mask/S2016-34761_4_2_mask.jpg,35380,S2016-34761_4_2,3.538
/data/jimmy15923/cg_kidney_seg/train/S2016-13291_5_5/image/S2016-13291_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13291_5_5/mask/S2016-13291_5_5_mask.jpg,14377,S2016-13291_5_5,1.4377
/data/jimmy15923/cg_kidney_seg/train/S2016-20501_9_7/image/S2016-20501_9_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20501_9_7/mask/S2016-20501_9_7_mask.jpg,32337,S2016-20501_9_7,3.2337
/data/jimmy15923/cg_kidney_seg/train/S2016-27539_5_5/image/S2016-27539_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27539_5_5/mask/S2016-27539_5_5_mask.jpg,27227,S2016-27539_5_5,2.7227
/data/jimmy15923/cg_kidney_seg/train/S2016-18472_3_1/image/S2016-18472_3_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18472_3_1/mask/S2016-18472_3_1_mask.jpg,68060,S2016-18472_3_1,6.806
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_5_3/image/S2016-25390_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_5_3/mask/S2016-25390_5_3_mask.jpg,7573,S2016-25390_5_3,0.7573
/data/jimmy15923/cg_kidney_seg/train/S2016-20146_1_6/image/S2016-20146_1_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20146_1_6/mask/S2016-20146_1_6_mask.jpg,29944,S2016-20146_1_6,2.9944
/data/jimmy15923/cg_kidney_seg/train/S2016-725_4_1/image/S2016-725_4_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-725_4_1/mask/S2016-725_4_1_mask.jpg,46323,S2016-725_4_1,4.6323
/data/jimmy15923/cg_kidney_seg/train/S2016-11240_7_3/image/S2016-11240_7_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-11240_7_3/mask/S2016-11240_7_3_mask.jpg,2557,S2016-11240_7_3,0.2557
/data/jimmy15923/cg_kidney_seg/train/S2016-2803_7_5/image/S2016-2803_7_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-2803_7_5/mask/S2016-2803_7_5_mask.jpg,41074,S2016-2803_7_5,4.1074
/data/jimmy15923/cg_kidney_seg/train/S2016-8667_2_4/image/S2016-8667_2_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8667_2_4/mask/S2016-8667_2_4_mask.jpg,12080,S2016-8667_2_4,1.208
/data/jimmy15923/cg_kidney_seg/train/S2016-13859_6_2/image/S2016-13859_6_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13859_6_2/mask/S2016-13859_6_2_mask.jpg,4945,S2016-13859_6_2,0.4945
/data/jimmy15923/cg_kidney_seg/train/S2016-13859_4_6/image/S2016-13859_4_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13859_4_6/mask/S2016-13859_4_6_mask.jpg,24144,S2016-13859_4_6,2.4144
/data/jimmy15923/cg_kidney_seg/train/S2016-8068_5_4/image/S2016-8068_5_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8068_5_4/mask/S2016-8068_5_4_mask.jpg,42742,S2016-8068_5_4,4.2742
/data/jimmy15923/cg_kidney_seg/train/S2016-26432_13_10/image/S2016-26432_13_10_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26432_13_10/mask/S2016-26432_13_10_mask.jpg,34845,S2016-26432_13_10,3.4845
/data/jimmy15923/cg_kidney_seg/train/S2016-26532_3_2/image/S2016-26532_3_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26532_3_2/mask/S2016-26532_3_2_mask.jpg,84323,S2016-26532_3_2,8.4323
/data/jimmy15923/cg_kidney_seg/train/S2016-20146_1_5/image/S2016-20146_1_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20146_1_5/mask/S2016-20146_1_5_mask.jpg,105510,S2016-20146_1_5,10.551
/data/jimmy15923/cg_kidney_seg/train/S2016-6606_7_8/image/S2016-6606_7_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-6606_7_8/mask/S2016-6606_7_8_mask.jpg,16394,S2016-6606_7_8,1.6394
/data/jimmy15923/cg_kidney_seg/train/S2016-20146_3_5/image/S2016-20146_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20146_3_5/mask/S2016-20146_3_5_mask.jpg,88958,S2016-20146_3_5,8.8958
/data/jimmy15923/cg_kidney_seg/train/S2016-20500_7_5/image/S2016-20500_7_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20500_7_5/mask/S2016-20500_7_5_mask.jpg,2825,S2016-20500_7_5,0.2825
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_5_9/image/S2016-25390_5_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_5_9/mask/S2016-25390_5_9_mask.jpg,69742,S2016-25390_5_9,6.9742
/data/jimmy15923/cg_kidney_seg/train/S2016-6606_2_2/image/S2016-6606_2_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-6606_2_2/mask/S2016-6606_2_2_mask.jpg,30861,S2016-6606_2_2,3.0861
/data/jimmy15923/cg_kidney_seg/train/S2016-8667_3_4/image/S2016-8667_3_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8667_3_4/mask/S2016-8667_3_4_mask.jpg,77746,S2016-8667_3_4,7.7746
/data/jimmy15923/cg_kidney_seg/train/S2016-16235_2_2/image/S2016-16235_2_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16235_2_2/mask/S2016-16235_2_2_mask.jpg,3065,S2016-16235_2_2,0.3065
/data/jimmy15923/cg_kidney_seg/train/S2016-30816_7_6/image/S2016-30816_7_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30816_7_6/mask/S2016-30816_7_6_mask.jpg,46844,S2016-30816_7_6,4.6844
/data/jimmy15923/cg_kidney_seg/train/S2016-22267_6_7/image/S2016-22267_6_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22267_6_7/mask/S2016-22267_6_7_mask.jpg,77835,S2016-22267_6_7,7.7835
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_4_3/image/S2016-25390_4_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_4_3/mask/S2016-25390_4_3_mask.jpg,20651,S2016-25390_4_3,2.0651
/data/jimmy15923/cg_kidney_seg/train/S2016-28430_2_3/image/S2016-28430_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-28430_2_3/mask/S2016-28430_2_3_mask.jpg,1800,S2016-28430_2_3,0.18
/data/jimmy15923/cg_kidney_seg/train/S2016-38950_6_11/image/S2016-38950_6_11_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38950_6_11/mask/S2016-38950_6_11_mask.jpg,23840,S2016-38950_6_11,2.384
/data/jimmy15923/cg_kidney_seg/train/S2016-8068_4_3/image/S2016-8068_4_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8068_4_3/mask/S2016-8068_4_3_mask.jpg,35348,S2016-8068_4_3,3.5348
/data/jimmy15923/cg_kidney_seg/train/S2016-42161_5_3/image/S2016-42161_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-42161_5_3/mask/S2016-42161_5_3_mask.jpg,24662,S2016-42161_5_3,2.4662
/data/jimmy15923/cg_kidney_seg/train/S2016-26432_5_5/image/S2016-26432_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26432_5_5/mask/S2016-26432_5_5_mask.jpg,8171,S2016-26432_5_5,0.8171
/data/jimmy15923/cg_kidney_seg/train/S2016-17001_6_3/image/S2016-17001_6_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-17001_6_3/mask/S2016-17001_6_3_mask.jpg,56867,S2016-17001_6_3,5.6867
/data/jimmy15923/cg_kidney_seg/train/S2016-11240_1_3/image/S2016-11240_1_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-11240_1_3/mask/S2016-11240_1_3_mask.jpg,41365,S2016-11240_1_3,4.1365
/data/jimmy15923/cg_kidney_seg/train/S2016-28676_1_2/image/S2016-28676_1_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-28676_1_2/mask/S2016-28676_1_2_mask.jpg,39380,S2016-28676_1_2,3.938
/data/jimmy15923/cg_kidney_seg/train/S2016-38399_8_5/image/S2016-38399_8_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38399_8_5/mask/S2016-38399_8_5_mask.jpg,52703,S2016-38399_8_5,5.2703
/data/jimmy15923/cg_kidney_seg/train/S2016-19632_3_4/image/S2016-19632_3_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-19632_3_4/mask/S2016-19632_3_4_mask.jpg,52543,S2016-19632_3_4,5.2543
/data/jimmy15923/cg_kidney_seg/train/S2016-3650_8_5/image/S2016-3650_8_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-3650_8_5/mask/S2016-3650_8_5_mask.jpg,89286,S2016-3650_8_5,8.9286
/data/jimmy15923/cg_kidney_seg/train/S2016-11239_3_4/image/S2016-11239_3_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-11239_3_4/mask/S2016-11239_3_4_mask.jpg,17892,S2016-11239_3_4,1.7892
/data/jimmy15923/cg_kidney_seg/train/S2016-28430_3_3/image/S2016-28430_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-28430_3_3/mask/S2016-28430_3_3_mask.jpg,77531,S2016-28430_3_3,7.7531
/data/jimmy15923/cg_kidney_seg/train/S2016-24259_6_2/image/S2016-24259_6_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-24259_6_2/mask/S2016-24259_6_2_mask.jpg,31961,S2016-24259_6_2,3.1961
/data/jimmy15923/cg_kidney_seg/train/S2016-40624_7_2/image/S2016-40624_7_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40624_7_2/mask/S2016-40624_7_2_mask.jpg,84076,S2016-40624_7_2,8.4076
/data/jimmy15923/cg_kidney_seg/train/S2016-13680_5_3/image/S2016-13680_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13680_5_3/mask/S2016-13680_5_3_mask.jpg,30831,S2016-13680_5_3,3.0831
/data/jimmy15923/cg_kidney_seg/train/S2016-6606_6_7/image/S2016-6606_6_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-6606_6_7/mask/S2016-6606_6_7_mask.jpg,4480,S2016-6606_6_7,0.448
/data/jimmy15923/cg_kidney_seg/train/S2016-4874_4_1/image/S2016-4874_4_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4874_4_1/mask/S2016-4874_4_1_mask.jpg,49780,S2016-4874_4_1,4.978
/data/jimmy15923/cg_kidney_seg/train/S2016-38747_2_5/image/S2016-38747_2_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38747_2_5/mask/S2016-38747_2_5_mask.jpg,5504,S2016-38747_2_5,0.5504
/data/jimmy15923/cg_kidney_seg/train/S2016-15369_3_5/image/S2016-15369_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15369_3_5/mask/S2016-15369_3_5_mask.jpg,62774,S2016-15369_3_5,6.2774
/data/jimmy15923/cg_kidney_seg/train/S2016-27429_4_4/image/S2016-27429_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27429_4_4/mask/S2016-27429_4_4_mask.jpg,45192,S2016-27429_4_4,4.5192
/data/jimmy15923/cg_kidney_seg/train/S2016-12422_3_3/image/S2016-12422_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12422_3_3/mask/S2016-12422_3_3_mask.jpg,93156,S2016-12422_3_3,9.3156
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_8_7/image/S2016-25390_8_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_8_7/mask/S2016-25390_8_7_mask.jpg,12766,S2016-25390_8_7,1.2766
/data/jimmy15923/cg_kidney_seg/train/S2016-1332_6_5/image/S2016-1332_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-1332_6_5/mask/S2016-1332_6_5_mask.jpg,5604,S2016-1332_6_5,0.5604
